incident_id,detected_at,asset_id,user_id,threat_actor_id,attack_vector,severity,status,mttr_hours,time_to_detect_hours,time_to_contain_hours,cost_usd,data_sensitivity,detection_source,alert_count,cvss_like,mitre_tactic,mitre_technique,severity_score,risk_score,mttr_bucket,date,hour
4259,2023-06-20 02:40:00,284,545,46,Exploitation,Medium,In Progress,10,5,3,5223.57,Internal,Ids,1,8.1,Persistence,T1565,2,2.509,4-24h,2023-06-20,2
4260,2025-02-25 09:24:00,122,518,8,Phishing,Medium,Closed,4,4,7,1079.06,Internal,Ids,3,6.0,Execution,T1059,2,4.436,<4h,2025-02-25,9
4261,2024-10-01 03:07:00,209,280,49,Phishing,Medium,Closed,18,1,2,5831.99,Internal,User Report,3,8.2,Impact,T1547,2,5.046,4-24h,2024-10-01,3
4262,2023-06-27 08:42:00,199,296,12,Ddos,Medium,Closed,17,5,13,587.06,Public,Email Gateway,6,10.0,Exfiltration,T1055,2,7.784,4-24h,2023-06-27,8
4263,2024-03-28 05:16:00,226,210,21,Phishing,Low,Closed,2,10,4,2006.65,Confidential,Siem,1,6.7,Impact,T1547,1,1.158,<4h,2024-03-28,5
4264,2024-09-25 16:56:00,254,384,49,Exploitation,Low,In Progress,5,1,4,2110.52,Internal,Waf,2,6.2,Exfiltration,T1566,1,1.78,4-24h,2024-09-25,16
4265,2024-01-04 07:54:00,2,63,30,Ransomware,Medium,Closed,10,1,3,1646.95,Public,Ids,4,3.7,Execution,T1041,2,4.41,4-24h,2024-01-04,7
4266,2024-01-13 20:04:00,271,226,18,Insider,Medium,In Progress,3,5,2,987.49,Internal,User Report,1,6.3,Exfiltration,T1059,2,2.26,<4h,2024-01-13,20
4267,2025-07-28 21:57:00,121,50,22,Malware,Medium,Closed,8,7,5,1185.33,Internal,User Report,4,6.0,Command And Control,T1059,2,5.15,4-24h,2025-07-28,21
4268,2023-09-24 10:47:00,101,79,2,Malware,Medium,Open,2,2,6,3400.99,Internal,Waf,3,7.4,Command And Control,T1566,2,4.824,<4h,2023-09-24,10
4269,2023-05-24 08:25:00,154,245,48,Malware,Medium,Closed,3,6,8,3744.57,Confidential,User Report,2,8.2,Command And Control,T1565,2,3.999,<4h,2023-05-24,8
4270,2024-11-27 12:10:00,158,211,48,Credential Stuffing,High,In Progress,4,7,1,4.36,Confidential,Edr,2,7.6,Impact,T1566,3,5.801,<4h,2024-11-27,12
4271,2025-08-01 08:40:00,213,14,28,Ransomware,High,In Progress,14,4,6,6041.9,Internal,User Report,3,6.8,Exfiltration,T1021,3,6.987,4-24h,2025-08-01,8
4272,2023-04-27 23:01:00,194,424,16,Exploitation,High,Closed,22,0,9,5003.16,Confidential,Waf,3,5.8,Collection,T1041,3,6.571,4-24h,2023-04-27,23
4273,2024-09-13 03:56:00,76,66,34,Phishing,Low,In Progress,17,3,13,4585.77,Confidential,User Report,3,10.0,Exfiltration,T1565,1,2.773,4-24h,2024-09-13,3
4274,2023-02-07 12:21:00,5,435,5,Phishing,Medium,In Progress,7,2,6,4502.09,Confidential,Ids,7,8.1,Collection,T1566,2,7.528,4-24h,2023-02-07,12
4275,2023-12-25 18:00:00,53,111,11,Phishing,High,Closed,10,6,5,7090.34,Internal,Unknown,4,5.2,Initial Access,T1059,3,7.339,4-24h,2023-12-25,18
4276,2025-01-14 06:05:00,213,46,1,Phishing,High,Closed,4,6,6,6492.06,Confidential,Ids,3,5.7,Initial Access,T1059,3,6.529,<4h,2025-01-14,6
4277,2025-07-21 15:10:00,286,555,27,Malware,High,Closed,14,3,6,3112.24,Unknown,Email Gateway,2,6.8,Privilege Escalation,T1565,3,5.537,4-24h,2025-07-21,15
4278,2023-05-17 03:59:00,89,62,36,Insider,Medium,Closed,3,6,2,822.96,Confidential,User Report,4,8.0,Execution,T1041,2,5.794,<4h,2023-05-17,3
4279,2025-02-04 22:39:00,281,303,10,Insider,Medium,Closed,16,1,6,2210.58,Internal,Ids,7,6.5,Initial Access,T1003,2,6.862,4-24h,2025-02-04,22
4280,2024-09-25 12:48:00,195,464,33,Phishing,Low,In Progress,5,6,18,732.39,Internal,Ids,5,6.1,Persistence,T1190,1,2.885,4-24h,2024-09-25,12
4281,2025-08-11 01:41:00,35,293,6,Phishing,Medium,In Progress,3,5,4,1826.92,Internal,Ids,1,5.7,Defense Evasion,T1059,2,2.176,<4h,2025-08-11,1
4282,2023-09-21 12:00:00,244,229,32,Credential Stuffing,Critical,Closed,5,10,5,3222.92,Public,Siem,3,6.2,Privilege Escalation,T1055,4,8.983,4-24h,2023-09-21,12
4283,2025-07-28 13:04:00,182,593,24,Insider,Medium,Closed,4,5,13,911.85,Confidential,Siem,3,5.1,Command And Control,T1210,2,4.187,<4h,2025-07-28,13
4284,2025-01-27 19:45:00,140,468,21,Exploitation,High,Closed,9,5,4,4642.5,Confidential,Waf,2,4.5,Collection,T1021,3,4.779,4-24h,2025-01-27,19
4285,2023-08-07 15:44:00,258,175,38,Phishing,High,Closed,8,2,18,2311.42,Internal,Siem,2,5.6,Initial Access,T1210,3,5.142,4-24h,2023-08-07,15
4286,2023-11-18 15:30:00,295,481,43,Ransomware,Low,Closed,5,5,3,3292.15,Internal,Email Gateway,3,10.0,Impact,T1055,1,2.773,4-24h,2023-11-18,15
4287,2025-05-18 06:24:00,228,445,2,Ransomware,Medium,Closed,42,1,5,1655.05,Confidential,User Report,1,5.7,Defense Evasion,T1565,2,2.176,1-3d,2025-05-18,6
4288,2023-04-13 01:23:00,112,280,47,Exploitation,Medium,In Progress,16,9,12,1915.83,Internal,Waf,2,6.9,Command And Control,T1566,2,3.713,4-24h,2023-04-13,1
4289,2023-11-21 00:49:00,144,236,37,Credential Stuffing,Medium,Closed,12,3,3,1918.82,Confidential,Edr,4,7.4,Privilege Escalation,T1210,2,5.601,4-24h,2023-11-21,0
4290,2025-04-07 13:47:00,14,137,34,Exploitation,Medium,Open,47,6,4,4884.52,Internal,Ids,4,7.8,Command And Control,T1565,2,5.73,1-3d,2025-04-07,13
4291,2024-02-24 19:40:00,197,436,46,Malware,Medium,Closed,9,4,8,759.85,Confidential,Edr,1,5.8,Exfiltration,T1021,2,2.19,4-24h,2024-02-24,19
4292,2023-08-05 11:19:00,240,403,2,Phishing,Critical,In Progress,10,16,3,8071.26,Restricted,Unknown,2,2.8,Discovery,T1566,4,5.625,4-24h,2023-08-05,11
4293,2025-03-27 05:05:00,30,91,33,Insider,Low,In Progress,8,3,6,660.37,Restricted,Ids,1,5.8,Persistence,T1021,1,1.095,4-24h,2025-03-27,5
4294,2023-06-19 21:08:00,195,319,42,Exploitation,Medium,Closed,18,0,6,1334.26,Confidential,Ids,5,0.9,Execution,T1055,2,3.906,4-24h,2023-06-19,21
4295,2023-01-24 04:54:00,143,354,38,Exploitation,High,Closed,9,22,20,6393.78,Public,Ids,1,6.4,Initial Access,T1055,3,3.41,4-24h,2023-01-24,4
4296,2023-12-24 19:40:00,120,330,26,Malware,High,Closed,11,8,13,9470.62,Confidential,Ids,1,7.7,Privilege Escalation,T1210,3,3.681,4-24h,2023-12-24,19
4297,2023-06-11 08:41:00,126,482,50,Exploitation,Medium,Closed,2,3,2,191.76,Public,User Report,5,5.7,Exfiltration,T1210,2,5.626,<4h,2023-06-11,8
4298,2023-02-08 14:46:00,214,372,50,Ddos,High,Closed,10,2,4,4665.52,Internal,Ids,4,5.8,Collection,T1078,3,7.629,4-24h,2023-02-08,14
4299,2024-05-12 08:35:00,181,159,22,Phishing,Medium,In Progress,6,1,2,448.22,Confidential,Edr,3,3.8,Persistence,T1059,2,3.826,4-24h,2024-05-12,8
4300,2023-12-05 23:35:00,149,430,30,Phishing,Medium,Closed,5,7,8,3554.83,Public,Email Gateway,2,6.4,Impact,T1190,2,3.603,4-24h,2023-12-05,23
4301,2023-03-26 21:31:00,167,174,11,Phishing,Low,Closed,4,7,7,1602.88,Internal,User Report,3,9.1,Exfiltration,T1565,1,2.648,<4h,2023-03-26,21
4302,2025-07-18 05:39:00,141,577,44,Phishing,Medium,Closed,2,2,10,1667.49,Unknown,User Report,2,9.8,Discovery,T1059,2,4.351,<4h,2025-07-18,5
4303,2023-08-03 19:25:00,255,261,44,Exploitation,Medium,Closed,9,4,5,238.5,Confidential,Email Gateway,2,6.0,Exfiltration,T1547,2,3.516,4-24h,2023-08-03,19
4304,2023-02-24 04:03:00,115,530,22,Malware,Low,Closed,4,3,4,523.08,Internal,Ids,5,4.2,Initial Access,T1003,1,2.544,<4h,2023-02-24,4
4305,2023-01-01 01:35:00,135,92,22,Exploitation,Medium,Closed,2,4,7,1433.27,Internal,Email Gateway,5,2.0,Execution,T1059,2,4.3,<4h,2023-01-01,1
4306,2023-10-17 04:26:00,289,328,31,Exploitation,Low,In Progress,5,3,8,4293.46,Internal,Unknown,5,7.5,Privilege Escalation,T1055,1,3.136,4-24h,2023-10-17,4
4307,2023-12-15 02:45:00,104,494,25,Exploitation,High,Closed,4,2,12,2267.66,Confidential,Waf,3,2.5,Privilege Escalation,T1210,3,5.199,<4h,2023-12-15,2
4308,2023-06-14 19:18:00,214,73,20,Phishing,Low,Closed,24,3,10,378.51,Internal,Siem,5,5.2,Lateral Movement,T1059,1,2.723,4-24h,2023-06-14,19
4309,2023-01-23 08:03:00,262,363,10,Exploitation,Low,Closed,4,4,11,1265.27,Unknown,Edr,1,7.3,Lateral Movement,T1078,1,1.199,<4h,2023-01-23,8
4310,2023-07-29 08:56:00,209,79,5,Exploitation,Low,Closed,2,12,1,810.17,Confidential,Email Gateway,4,4.5,Exfiltration,T1003,1,2.334,<4h,2023-07-29,8
4311,2024-06-22 15:12:00,230,148,34,Phishing,Low,Closed,8,2,1,4750.63,Internal,Siem,3,4.1,Impact,T1021,1,1.955,4-24h,2024-06-22,15
4312,2025-07-12 11:38:00,97,224,45,Phishing,Low,In Progress,7,5,10,1909.74,Public,Email Gateway,2,7.2,Initial Access,T1041,1,1.89,4-24h,2025-07-12,11
4313,2023-04-15 22:39:00,34,493,6,Phishing,Medium,Closed,5,14,19,1059.54,Public,User Report,1,9.0,Initial Access,T1078,2,2.634,4-24h,2023-04-15,22
4314,2023-07-27 23:51:00,119,63,33,Phishing,Medium,Closed,7,2,9,3771.22,Internal,Ids,3,10.0,Defense Evasion,T1041,2,5.545,4-24h,2023-07-27,23
4315,2023-03-30 16:41:00,155,256,27,Credential Stuffing,Medium,Closed,6,4,2,3231.52,Confidential,Waf,4,7.9,Lateral Movement,T1190,2,5.762,4-24h,2023-03-30,16
4316,2024-11-11 05:43:00,9,204,6,Phishing,Medium,Closed,9,6,13,1000.56,Internal,Siem,1,6.0,Collection,T1055,2,2.218,4-24h,2024-11-11,5
4317,2024-07-07 01:46:00,82,69,3,Phishing,Medium,Open,6,1,6,264.42,Public,Email Gateway,5,6.3,Privilege Escalation,T1021,2,5.841,4-24h,2024-07-07,1
4318,2024-05-12 23:46:00,212,511,30,Ddos,High,Open,9,7,3,2831.1,Public,Unknown,6,4.3,Collection,T1078,3,8.348,4-24h,2024-05-12,23
4319,2025-05-23 13:21:00,234,387,20,Malware,High,In Progress,12,6,18,439.9,Confidential,Ids,7,6.6,Discovery,T1041,3,10.356,4-24h,2025-05-23,13
4320,2023-12-05 19:56:00,30,214,17,Insider,Low,In Progress,7,5,6,3511.38,Restricted,Email Gateway,4,6.0,Execution,T1547,1,2.575,4-24h,2023-12-05,19
4321,2023-12-05 22:16:00,104,367,50,Insider,High,In Progress,1,3,4,2169.64,Confidential,Waf,3,1.9,Execution,T1566,3,4.949,<4h,2023-12-05,22
4322,2025-07-12 01:08:00,196,210,37,Ddos,Medium,Open,5,2,2,475.16,Confidential,Ids,1,6.7,Discovery,T1078,2,2.315,4-24h,2025-07-12,1
4323,2023-08-29 01:34:00,70,197,45,Phishing,Low,Closed,2,4,7,153.45,Confidential,Siem,3,3.6,Privilege Escalation,T1565,1,1.885,<4h,2023-08-29,1
4324,2025-06-18 02:13:00,187,72,20,Phishing,Medium,Closed,10,3,7,2045.54,Confidential,Waf,2,6.5,Command And Control,T1210,2,3.625,4-24h,2025-06-18,2
4325,2023-12-11 23:50:00,15,476,2,Insider,High,In Progress,11,3,3,140.12,Confidential,Siem,2,3.2,Lateral Movement,T1041,3,4.351,4-24h,2023-12-11,23
4326,2023-01-18 13:08:00,217,15,25,Phishing,Medium,Closed,2,6,4,2816.52,Internal,User Report,3,7.9,Defense Evasion,T1566,2,4.963,<4h,2023-01-18,13
4327,2023-11-24 20:07:00,153,314,33,Unknown,Medium,Closed,6,3,13,1157.9,Public,User Report,1,6.8,Lateral Movement,T1059,2,2.329,4-24h,2023-11-24,20
4328,2023-04-20 13:18:00,288,251,48,Phishing,Critical,Closed,25,1,5,3040.56,Confidential,Ids,2,9.5,Impact,T1059,4,8.569,1-3d,2023-04-20,13
4329,2024-04-09 22:56:00,297,465,16,Ddos,Medium,Closed,17,3,7,303.25,Confidential,Unknown,3,4.5,Persistence,T1547,2,4.02,4-24h,2024-04-09,22
4330,2023-10-16 01:27:00,291,336,31,Phishing,Medium,In Progress,6,4,10,39.79,Confidential,Siem,2,2.7,Discovery,T1059,2,2.79,4-24h,2023-10-16,1
4331,2024-11-13 01:10:00,118,370,33,Malware,High,Closed,5,2,33,136.16,Public,Email Gateway,1,2.6,Privilege Escalation,T1003,3,2.62,4-24h,2024-11-13,1
4332,2024-04-18 03:10:00,192,560,12,Malware,High,Closed,2,6,7,5512.66,Confidential,Email Gateway,4,9.9,Defense Evasion,T1055,3,9.608,<4h,2024-04-18,3
4333,2025-02-23 17:38:00,44,308,39,Malware,Medium,Closed,4,3,4,570.9,Confidential,Ids,4,6.4,Execution,T1021,2,5.279,<4h,2025-02-23,17
4334,2024-11-25 23:21:00,299,69,48,Phishing,High,Closed,5,10,4,8029.86,Unknown,Waf,1,10.0,Exfiltration,T1041,3,4.159,4-24h,2024-11-25,23
4335,2023-11-18 12:42:00,151,306,28,Exploitation,Low,Closed,19,3,4,2139.15,Internal,Ids,1,8.0,Discovery,T1059,1,1.248,4-24h,2023-11-18,12
4336,2023-09-01 18:00:00,16,265,5,Insider,Low,Closed,4,2,6,3356.81,Confidential,Ids,5,6.1,Persistence,T1041,1,2.885,<4h,2023-09-01,18
4337,2025-06-12 04:56:00,270,385,32,Insider,Medium,Closed,2,2,1,5451.53,Internal,Email Gateway,5,6.3,Discovery,T1210,2,5.841,<4h,2025-06-12,4
4338,2023-09-19 15:56:00,5,71,33,Ddos,Medium,Open,6,14,5,146.56,Restricted,Email Gateway,7,4.1,Collection,T1003,2,5.864,4-24h,2023-09-19,15
4339,2024-09-05 21:22:00,24,128,44,Malware,Low,Closed,4,22,4,599.62,Public,Ids,2,2.8,Lateral Movement,T1003,1,1.406,<4h,2024-09-05,21
4340,2025-08-19 01:47:00,117,434,32,Unknown,Low,Closed,14,7,10,1299.96,Internal,Siem,4,9.2,Impact,T1210,1,3.09,4-24h,2025-08-19,1
4341,2025-07-14 01:47:00,66,516,45,Exploitation,High,In Progress,7,6,7,8448.36,Internal,Edr,1,7.0,Initial Access,T1041,3,3.535,4-24h,2025-07-14,1
4342,2024-11-13 02:29:00,248,34,41,Ransomware,Medium,Closed,3,4,2,2594.33,Confidential,User Report,2,5.3,Privilege Escalation,T1041,2,3.362,<4h,2024-11-13,2
4343,2024-12-18 13:02:00,128,109,27,Phishing,Medium,Closed,4,1,3,1121.22,Internal,Edr,5,6.9,Privilege Escalation,T1565,2,6.056,<4h,2024-12-18,13
4344,2023-11-02 00:47:00,250,131,44,Malware,Medium,In Progress,18,19,10,4156.59,Confidential,Waf,6,10.0,Execution,T1021,2,7.784,4-24h,2023-11-02,0
4345,2025-06-25 08:22:00,247,332,12,Phishing,Medium,In Progress,9,2,4,909.91,Confidential,User Report,3,5.4,Discovery,T1041,2,4.27,4-24h,2025-06-25,8
4346,2024-10-25 05:45:00,258,207,9,Exploitation,High,Closed,13,8,1,285.12,Confidential,Email Gateway,3,9.0,Lateral Movement,T1003,3,7.902,4-24h,2024-10-25,5
4347,2024-12-04 16:21:00,47,364,44,Ddos,Medium,Closed,5,9,5,1731.92,Internal,Edr,1,6.6,Lateral Movement,T1021,2,2.301,4-24h,2024-12-04,16
4348,2024-06-17 16:04:00,178,368,48,Credential Stuffing,Low,Closed,6,30,11,5221.45,Unknown,User Report,2,6.6,Execution,T1210,1,1.824,4-24h,2024-06-17,16
4349,2024-01-09 13:43:00,214,83,27,Exploitation,Low,Open,8,14,6,4909.28,Internal,User Report,5,7.1,Command And Control,T1547,1,3.064,4-24h,2024-01-09,13
4350,2025-07-01 09:02:00,290,246,27,Exploitation,Medium,Closed,8,3,8,211.32,Confidential,Waf,2,6.5,Privilege Escalation,T1021,2,3.625,4-24h,2025-07-01,9
4351,2023-09-14 13:40:00,8,350,37,Exploitation,Low,Closed,2,2,4,502.24,Public,Ids,3,6.8,Discovery,T1566,1,2.329,<4h,2023-09-14,13
4352,2024-12-13 13:07:00,37,225,14,Phishing,Medium,In Progress,11,2,5,2926.11,Internal,Email Gateway,4,7.3,Discovery,T1021,2,5.569,4-24h,2024-12-13,13
4353,2023-07-12 05:08:00,134,381,5,Unknown,Medium,Closed,5,4,10,3048.0,Restricted,Email Gateway,2,5.8,Persistence,T1210,2,3.472,4-24h,2023-07-12,5
4354,2024-02-09 19:25:00,35,132,6,Ransomware,Medium,Closed,3,2,8,1394.15,Internal,Siem,5,5.7,Impact,T1021,2,5.626,<4h,2024-02-09,19
4355,2025-07-14 18:28:00,160,572,49,Exploitation,Medium,Closed,4,4,12,3054.99,Confidential,Waf,1,5.9,Lateral Movement,T1547,2,2.204,<4h,2025-07-14,18
4356,2024-05-12 17:19:00,270,494,37,Malware,Medium,Closed,4,1,5,494.81,Internal,Email Gateway,3,2.2,Impact,T1547,2,3.383,<4h,2024-05-12,17
4357,2024-02-23 23:12:00,44,586,28,Ddos,Medium,Closed,36,3,9,3170.62,Restricted,Siem,2,3.9,Initial Access,T1210,2,3.054,1-3d,2024-02-23,23
4358,2023-06-15 15:40:00,27,267,46,Exploitation,Low,Closed,2,6,2,1115.03,Internal,Siem,3,6.7,Lateral Movement,T1547,1,2.315,<4h,2023-06-15,15
4359,2025-06-15 05:11:00,178,577,47,Phishing,High,Closed,19,2,5,2125.74,Confidential,Edr,3,5.0,Lateral Movement,T1041,3,6.238,4-24h,2025-06-15,5
4360,2023-05-17 07:00:00,62,138,31,Ransomware,Low,Closed,3,4,6,263.89,Internal,Ids,4,1.9,Lateral Movement,T1547,1,1.915,<4h,2023-05-17,7
4361,2025-07-27 22:49:00,6,114,32,Malware,Medium,Open,9,1,1,3273.93,Internal,User Report,6,3.6,Privilege Escalation,T1566,2,5.293,4-24h,2025-07-27,22
4362,2025-02-10 19:05:00,293,515,28,Malware,Medium,Closed,11,5,30,3413.56,Restricted,Siem,3,7.7,Collection,T1565,2,4.907,4-24h,2025-02-10,19
4363,2024-10-29 00:53:00,269,372,43,Insider,Medium,In Progress,7,15,3,1026.38,Public,Ids,3,10.0,Privilege Escalation,T1021,2,5.545,4-24h,2024-10-29,0
4364,2023-01-05 13:50:00,77,178,13,Phishing,Low,In Progress,8,4,6,411.72,Internal,Edr,6,5.9,Lateral Movement,T1078,1,3.094,4-24h,2023-01-05,13
4365,2023-12-23 13:30:00,106,362,32,Exploitation,High,Open,3,3,8,6351.96,Public,User Report,2,5.3,Discovery,T1021,3,5.043,<4h,2023-12-23,13
4366,2024-09-27 23:18:00,86,534,20,Malware,Medium,Closed,25,5,5,887.58,Internal,Edr,7,3.7,Initial Access,T1041,2,5.698,1-3d,2024-09-27,23
4367,2025-06-19 00:53:00,19,223,48,Insider,Low,In Progress,4,3,10,4063.41,Confidential,Siem,1,7.2,Collection,T1078,1,1.192,<4h,2025-06-19,0
4368,2023-01-19 06:48:00,66,316,50,Exploitation,Low,Closed,6,8,2,2049.53,Confidential,Email Gateway,4,2.2,Persistence,T1003,1,1.964,4-24h,2023-01-19,6
4369,2023-11-08 22:24:00,106,333,9,Phishing,Medium,Closed,3,6,12,3474.53,Confidential,Waf,5,6.0,Privilege Escalation,T1210,2,5.734,<4h,2023-11-08,22
4370,2025-05-09 13:05:00,60,571,33,Exploitation,Medium,Closed,4,4,3,1711.67,Public,Waf,6,4.9,Persistence,T1190,2,5.799,<4h,2025-05-09,13
4371,2023-09-06 17:00:00,220,597,22,Phishing,Medium,Closed,9,1,11,1719.19,Confidential,Email Gateway,3,6.3,Impact,T1021,2,4.519,4-24h,2023-09-06,17
4372,2023-05-23 21:04:00,288,343,13,Malware,Medium,In Progress,5,4,5,981.99,Confidential,Waf,3,3.4,Impact,T1566,2,3.715,4-24h,2023-05-23,21
4373,2024-12-28 03:06:00,84,515,49,Unknown,Medium,Closed,3,10,10,92.09,Public,Edr,2,7.7,Collection,T1003,2,3.889,<4h,2024-12-28,3
4374,2025-03-25 19:01:00,108,401,28,Phishing,Low,Closed,6,1,12,300.61,Internal,User Report,1,6.3,Lateral Movement,T1078,1,1.13,4-24h,2025-03-25,19
4375,2024-02-06 20:46:00,156,492,12,Phishing,Medium,Open,8,1,7,5147.43,Internal,Email Gateway,3,7.8,Execution,T1565,2,4.935,4-24h,2024-02-06,20
4376,2023-09-10 05:26:00,168,596,33,Exploitation,Medium,Closed,4,8,11,2867.03,Internal,Ids,2,8.5,Discovery,T1190,2,4.065,<4h,2023-09-10,5
4377,2023-07-17 06:43:00,252,51,46,Phishing,High,Open,12,1,10,1162.02,Public,Siem,2,4.6,Impact,T1565,3,4.812,4-24h,2023-07-17,6
4378,2024-09-07 08:01:00,116,503,24,Phishing,Low,Closed,7,9,5,4037.52,Confidential,Siem,2,5.2,Discovery,T1565,1,1.67,4-24h,2024-09-07,8
4379,2024-12-06 06:42:00,56,206,10,Malware,Medium,Closed,8,12,21,1415.84,Confidential,Waf,4,2.9,Defense Evasion,T1210,2,4.152,4-24h,2024-12-06,6
4380,2023-05-10 22:28:00,169,425,29,Exploitation,Medium,In Progress,3,2,9,52.75,Confidential,Edr,3,6.9,Exfiltration,T1565,2,4.686,<4h,2023-05-10,22
4381,2023-12-17 01:52:00,128,56,24,Exploitation,Medium,Closed,10,3,2,1183.1,Public,User Report,4,4.7,Command And Control,T1003,2,4.732,4-24h,2023-12-17,1
4382,2024-07-22 01:29:00,35,129,45,Phishing,Low,Closed,16,4,2,242.63,Confidential,User Report,4,6.9,Discovery,T1059,1,2.72,4-24h,2024-07-22,1
4383,2023-10-18 19:18:00,278,74,33,Unknown,High,In Progress,18,11,8,1260.42,Confidential,Ids,2,7.1,Persistence,T1547,3,5.636,4-24h,2023-10-18,19
4384,2024-06-01 07:32:00,258,174,1,Malware,Medium,In Progress,5,5,3,955.09,Public,Waf,4,8.7,Execution,T1210,2,6.019,4-24h,2024-06-01,7
4385,2023-05-04 08:37:00,240,453,32,Exploitation,High,Closed,29,9,7,3514.2,Restricted,User Report,2,7.0,Defense Evasion,T1547,3,5.603,1-3d,2023-05-04,8
4386,2023-04-02 07:25:00,44,419,23,Insider,Low,In Progress,8,11,3,3007.0,Internal,User Report,4,10.0,Lateral Movement,T1210,1,3.219,4-24h,2023-04-02,7
4387,2023-05-21 16:57:00,86,138,46,Insider,High,Open,10,10,8,4082.4,Public,User Report,3,6.1,Execution,T1547,3,6.696,4-24h,2023-05-21,16
4388,2024-11-02 10:42:00,138,578,43,Ddos,High,Open,3,6,8,3620.28,Confidential,Edr,2,10.0,Persistence,T1547,3,6.592,<4h,2024-11-02,10
4389,2023-11-09 17:54:00,135,595,50,Phishing,Medium,In Progress,2,6,10,845.61,Internal,Ids,3,7.8,Privilege Escalation,T1565,2,4.935,<4h,2023-11-09,17
4390,2025-05-22 23:52:00,132,328,30,Ddos,Medium,Closed,9,1,10,2556.9,Public,User Report,6,5.5,Lateral Movement,T1021,2,6.032,4-24h,2025-05-22,23
4391,2023-03-20 23:56:00,122,556,35,Phishing,Medium,Closed,6,12,10,1475.45,Public,User Report,4,9.2,Discovery,T1565,2,6.18,4-24h,2023-03-20,23
4392,2023-12-15 00:49:00,18,597,6,Exploitation,High,Closed,32,9,2,3203.86,Internal,Waf,1,4.6,Discovery,T1547,3,3.036,1-3d,2023-12-15,0
4393,2023-12-21 23:25:00,228,528,13,Exploitation,Low,Closed,5,2,3,1403.2,Confidential,Siem,2,1.8,Privilege Escalation,T1547,1,1.296,4-24h,2023-12-21,23
4394,2024-12-14 20:47:00,187,193,25,Malware,Medium,Closed,15,2,8,2173.65,Public,Edr,2,6.4,Execution,T1547,2,3.603,4-24h,2024-12-14,20
4395,2025-03-09 09:05:00,79,471,2,Malware,Medium,Closed,17,13,3,2975.94,Confidential,User Report,6,4.4,Lateral Movement,T1566,2,5.604,4-24h,2025-03-09,9
4396,2024-07-29 10:42:00,118,420,3,Phishing,Critical,Closed,7,22,16,3689.54,Internal,Waf,3,8.6,Command And Control,T1003,4,10.314,4-24h,2024-07-29,10
4397,2024-07-01 01:59:00,225,140,1,Ransomware,Medium,Closed,3,3,5,1887.82,Internal,Waf,3,8.4,Persistence,T1190,2,5.102,<4h,2024-07-01,1
4398,2025-07-13 07:59:00,110,564,36,Malware,Medium,In Progress,3,2,4,3068.22,Internal,Edr,9,9.9,Execution,T1059,2,9.164,<4h,2025-07-13,7
4399,2023-01-12 18:39:00,219,406,31,Insider,Low,Closed,11,3,6,2260.21,Internal,User Report,7,6.9,Privilege Escalation,T1003,1,3.514,4-24h,2023-01-12,18
4400,2023-06-17 00:12:00,228,229,19,Exploitation,Medium,Closed,16,2,7,4606.92,Confidential,Ids,4,2.1,Command And Control,T1078,2,3.895,4-24h,2023-06-17,0
4401,2025-07-06 12:23:00,216,495,1,Phishing,Critical,Open,13,6,7,9273.32,Internal,User Report,1,5.8,Impact,T1566,4,4.381,4-24h,2025-07-06,12
4402,2024-08-16 20:44:00,2,356,26,Exploitation,Low,Closed,4,4,4,191.7,Confidential,Waf,3,8.3,Discovery,T1003,1,2.537,<4h,2024-08-16,20
4403,2025-04-04 09:53:00,100,418,32,Insider,Medium,Closed,5,5,7,1362.24,Public,User Report,2,9.6,Initial Access,T1210,2,4.307,4-24h,2025-04-04,9
4404,2023-09-24 12:52:00,231,207,39,Phishing,Medium,In Progress,1,1,5,704.26,Public,Siem,4,7.1,Execution,T1021,2,5.504,<4h,2023-09-24,12
4405,2023-09-15 23:38:00,3,350,18,Phishing,High,Closed,5,4,6,6825.46,Internal,User Report,2,8.6,Command And Control,T1565,3,6.13,4-24h,2023-09-15,23
4406,2024-06-29 15:47:00,124,52,49,Malware,Medium,Closed,2,17,7,5602.53,Internal,Ids,3,7.4,Command And Control,T1055,2,4.824,<4h,2024-06-29,15
4407,2024-03-15 17:07:00,30,165,22,Exploitation,Medium,Closed,10,3,2,4190.86,Internal,Siem,2,8.2,Execution,T1059,2,3.999,4-24h,2024-03-15,17
4408,2024-08-26 05:27:00,215,131,21,Phishing,High,Closed,4,10,8,4426.46,Confidential,Ids,3,8.1,Collection,T1055,3,7.528,<4h,2024-08-26,5
4409,2025-07-05 01:43:00,17,578,21,Phishing,Low,Closed,1,4,4,1825.85,Internal,Email Gateway,1,9.0,Initial Access,T1041,1,1.317,<4h,2025-07-05,1
4410,2023-01-15 02:49:00,151,396,8,Ddos,Critical,Open,3,5,7,2407.04,Public,Ids,2,4.3,Exfiltration,T1003,4,6.284,<4h,2023-01-15,2
4411,2025-02-26 23:00:00,21,27,5,Insider,Low,Open,10,4,9,552.5,Confidential,Email Gateway,3,4.0,Impact,T1190,1,1.941,4-24h,2025-02-26,23
4412,2025-06-29 01:28:00,108,532,33,Credential Stuffing,High,Closed,8,1,9,2587.5,Confidential,Ids,2,8.4,Defense Evasion,T1021,3,6.064,4-24h,2025-06-29,1
